,Total_name,Motif,Strandness,relative_fold,relative_fold_median,Ranksum_statistic,Ranksum_P_value,Corrected_pvalue,N_with_motif,N_without_motif,Significant
34,AFT1,AFT1,Both,0.9853187811341686,0.9985420358346216,-0.7225275419044167,0.4699701984548227,0.9662324359840412,4026,31724,No
166,ECM22,ECM22,Both,0.9851996005885794,0.9807822330135186,-0.7367017219521447,0.4613037594537419,0.968737894852858,2012,33738,No
429,DIG1_r,DIG1,Reverse,0.9851035124314573,0.972314741499494,-0.09994423602086915,0.9203885968765034,1.0,1498,34252,No
325,MATALPHA2_f,MATALPHA2,Forward,0.985092218510812,0.9781270148815154,-0.25140090536091886,0.8015041678033303,1.0,754,34996,No
109,CHA4,CHA4,Both,0.9850229872914881,0.966159276656822,-0.5413759483443727,0.588248481650371,0.9798586606527426,1439,34311,No
19,STE12,STE12,Both,0.9846166945383333,0.9248330841155831,-1.2306814736591094,0.21844201978275524,0.898209144281539,2500,33250,No
31,YPR196W,YPR196W,Both,0.9845568068680652,0.9832585960469755,-1.3379872352470836,0.18090059790365542,0.9014368776894016,18772,16978,No
479,MET32_r,MET32,Reverse,0.9844803107009968,0.9669488987606569,0.086483839322691,0.9310818022876327,1.0,272,35478,No
17,RSC3,RSC3,Both,0.9842776781130349,1.0021383490224458,-0.22143069241634222,0.8247570964097609,1.0,7319,28431,No
463,ABF1_r,ABF1,Reverse,0.9841582663531437,0.9818529513449717,-0.18335053847228247,0.8545229824746252,1.0,742,35008,No
414,SWI5_r,SWI5,Reverse,0.9838661735921735,0.979229003604307,-0.8224152850403673,0.41084058299007375,0.9548389833919501,5108,30642,No
420,YNR063W_r,YNR063W,Reverse,0.9838536982592362,0.959438256288807,-1.2170503948025737,0.2235850425044007,0.8943401700176029,2760,32990,No
281,JHD1_f,JHD1,Forward,0.9834751322372024,0.9997592867716197,0.025493314851552294,0.9796614807315849,1.0,3994,31756,No
477,JHD1_r,JHD1,Reverse,0.9834751322372024,0.9997592867716197,0.025493314851552294,0.9796614807315849,1.0,3994,31756,No
85,JHD1,JHD1,Both,0.9834751322372024,0.9997592867716197,0.025493314851552294,0.9796614807315849,1.0,3994,31756,No
9,GZF3,GZF3,Both,0.9833767374088954,1.0027079385183222,-0.9496520424814363,0.34228908535638425,0.9629951300935595,26010,9740,No
455,SOK2_r,SOK2,Reverse,0.983300577325571,1.0017423268595869,-0.7412903479404067,0.45851741275831825,0.9733149411620619,7621,28129,No
137,BAS1,BAS1,Both,0.9830283584571979,0.9941939240784067,-0.46928448859476257,0.6388663010754064,1.0,2865,32885,No
525,SUM1_r,SUM1,Reverse,0.9828523351329549,0.9890706413926373,-0.6539679797493698,0.5131324352704087,0.9578472125047629,559,35191,No
353,TYE7_f,TYE7,Forward,0.9826295450045628,0.9471479498593895,-1.5673065651398002,0.11704305156952118,1.0,1572,34178,No
539,MAC1_r,MAC1,Reverse,0.9825622829439309,0.962296326159719,-1.8320196790715133,0.06694848875837167,0.9372788426172034,2363,33387,No
407,REI1_r,REI1,Reverse,0.9825564690589768,0.9042280293853389,-2.6142022827162337,0.008943606801091047,0.657355099880192,2749,33001,No
294,STB2_f,STB2,Forward,0.9820454047685591,1.0230589570627935,0.22642982198675674,0.8208671355742614,1.0,4654,31096,No
548,TEC1_r,TEC1,Reverse,0.9817929539287311,0.9803026086495262,-1.224318023790505,0.22083228026469537,0.8955129710044198,6454,29296,No
288,RME1_f,RME1,Forward,0.9816966908733057,0.9836858089519933,-1.5493986100686614,0.12128592770133576,1.0,4649,31101,No
153,RPH1,RPH1,Both,0.981439798673561,0.9694108269200338,-2.617261283662865,0.008863846316762701,1.0,13605,22145,No
300,YHP1_f,YHP1,Forward,0.9811976768647408,0.9609859861523091,-1.7294696213663345,0.08372507893948097,1.0,2078,33672,No
82,HAP2,HAP2,Both,0.9810800946183094,0.9902135602257358,-0.9363324268438481,0.34910205747819845,0.9503333786906514,10477,25273,No
261,STB1_f,STB1,Forward,0.9810763116432427,0.9521908220329723,-0.5964436408311113,0.5508788937521802,0.9669157896306926,1377,34373,No
426,AFT1_r,AFT1,Reverse,0.980758986588455,0.9638682791365443,-1.3459428787760717,0.17832093893645018,0.9039026904709716,3025,32725,No
202,FZF1_f,FZF1,Forward,0.9807223346790883,1.0555612477737129,0.12144019522334942,0.9033423812734716,1.0,738,35012,No
485,RTG3_r,RTG3,Reverse,0.9806494382437506,0.9555859942034286,-0.6692943551538216,0.503307726944015,0.9608602059840287,3322,32428,No
534,GCN4_r,GCN4,Reverse,0.9803717595028052,0.9633005552280616,-1.4873036814397913,0.1369346226476625,0.9819214404490921,2919,32831,No
39,MIG1,MIG1,Both,0.9803383276450304,1.013860165342946,-0.09165012401643806,0.9269760257951619,1.0,345,35405,No
110,CUP9,CUP9,Both,0.9798258963822,1.0739944722104253,0.8347690623925703,0.40384774812706636,0.9575099834625606,536,35214,No
490,STB2_r,STB2,Reverse,0.9796856461366994,0.9917325823321299,-0.7370659444712602,0.46108224789986096,0.9717432321330404,3453,32297,No
205,GZF3_f,GZF3,Forward,0.9792820862963217,1.0057549213259118,-0.387884643072625,0.698101403202888,1.0,16105,19645,No
545,RPH1_r,RPH1,Reverse,0.9792074695158274,0.9703699122259584,-2.6148967434119603,0.008925443379782782,0.7497372439017537,11674,24076,No
473,HAC1_r,HAC1,Reverse,0.9788836851999299,1.0191431419696735,0.20844511612708658,0.8348814323009768,1.0,357,35393,No
213,RSC3_f,RSC3,Forward,0.9788836193703699,1.000642696160556,-0.47329371078636,0.6360036484855822,1.0,7238,28512,No
447,GLN3_r,GLN3,Reverse,0.9787791537350308,0.9855567943897326,-0.6889153125334267,0.49087656269450153,0.9557464200806851,3176,32574,No
175,NHP6A,NHP6A,Both,0.9786508014328735,0.9988083581414999,-0.515643614771656,0.6061033424775728,0.9817872324430105,8629,27121,No
367,LYS14_f,LYS14,Forward,0.9785467909534861,0.967421851881094,-0.9521059521454353,0.3410432506858081,0.9641030355925728,1093,34657,No
63,SOK2,SOK2,Both,0.9782599609334092,0.965743147544715,-2.188064148311833,0.02866492995844477,0.8026180388364536,13743,22007,No
381,STP2_f,STP2,Forward,0.9781879211138652,0.9460596920964237,-1.458632521403386,0.14466627759103962,0.955772710376756,1259,34491,No
98,STB2,STB2,Both,0.9781203179944197,1.0031667967366904,-0.6576850875972408,0.510740506628207,0.9564185283356232,7532,28218,No
526,UME6_r,UME6,Reverse,0.977760936848633,0.9437988877230017,-0.10140603155691919,0.9192281486678444,1.0,171,35579,No
284,MOT3_f,MOT3,Forward,0.9773499339073715,1.0134738643205878,0.26318146194590164,0.7924107185100685,1.0,5787,29963,No
338,GCN4_f,GCN4,Forward,0.977300089929189,0.9715903493041518,-1.1964959225797573,0.23150308879522685,0.9014822265668435,2867,32883,No
351,SIP4_f,SIP4,Forward,0.976796303882281,0.9309940525793321,-0.7947748068318079,0.42674450829439725,0.9801787924886937,180,35570,No
0,ABF2,ABF2,Both,0.9765515554602233,0.9863720997661034,-0.5762974693034789,0.564414133127618,0.9761044419971747,6219,29531,No
196,ABF2_f,ABF2,Forward,0.9765515554602233,0.9863720997661034,-0.5762974693034789,0.564414133127618,0.9761044419971747,6219,29531,No
392,ABF2_r,ABF2,Reverse,0.9765515554602233,0.9863720997661034,-0.5762974693034789,0.564414133127618,0.9761044419971747,6219,29531,No
142,GCN4,GCN4,Both,0.9765078708764325,0.9637273792732178,-1.4165536565013013,0.1566134661029473,0.9301890713993234,3079,32671,No
509,PHO4_r,PHO4,Reverse,0.9761066759269331,0.9405232367909944,-1.2434850502501233,0.21368914655810123,0.903951209900457,913,34837,No
16,RSC30,RSC30,Both,0.9759025269515046,1.0041067635086445,-0.5049350730037864,0.6136044390935682,0.9831046599101311,3108,32642,No
272,CBF1_f,CBF1,Forward,0.9757625808011023,0.9320641904847264,-0.9145781604114397,0.3604131282765295,0.9377120328610591,1273,34477,No
427,DAL81_r,DAL81,Reverse,0.9752426656866583,1.1386308904364506,0.5812687578979868,0.5610593333248868,0.9789403204600399,204,35546,No
431,MIG1_r,MIG1,Reverse,0.9749722306682419,1.009401940586927,-0.1276153763582827,0.8984533620572749,1.0,290,35460,No
583,YKL222C_r,YKL222C,Reverse,0.9749125448184052,0.9523194976205597,-1.0685767411903415,0.28526043362316744,0.9476448303413699,2238,33512,No
567,NHP6A_r,NHP6A,Reverse,0.9748484603511329,0.9938599242690715,-0.6625206887731516,0.5076375802920606,0.95977780453933,6612,29138,No
54,DAL80,DAL80,Both,0.9747060156473674,1.002524491233589,-1.0977830865592564,0.2722992186439219,0.9418349444860359,9656,26094,No
474,HAP2_r,HAP2,Reverse,0.9744801088994202,1.0016128898938568,-1.0145418876801988,0.31032425257064267,0.9357469769822456,7976,27774,No
76,CBF1,CBF1,Both,0.9744389778935415,0.9191323122850179,-1.2729703226144364,0.20302857312160238,0.8976000074849789,1732,34018,No
172,MIG2,MIG2,Both,0.9740782582678407,0.9621838772754382,-1.0365851224832563,0.29992924980756586,0.9481634348755308,3185,32565,No
186,SUT2,SUT2,Both,0.9737179074210148,1.017632002125092,-0.7467112196481573,0.4552378957704174,0.9769338785146184,525,35225,No
242,UPC2_f,UPC2,Forward,0.9736045726797247,0.9932974466457936,-0.1500352807645427,0.8807367802683923,1.0,238,35512,No
397,FKH2_r,FKH2,Reverse,0.9733660429494072,0.9707224510773806,-1.0246056698045913,0.30554928816432847,0.945594639161185,1457,34293,No
259,SOK2_f,SOK2,Forward,0.9733360152389076,0.9448758623755087,-2.616387329311521,0.008886568740179946,0.8708837365376346,9043,26707,No
375,RDR1_f,RDR1,Forward,0.9724768795101925,0.931510115148315,-1.5264023005793812,0.1269097050665435,1.0,1541,34209,No
369,MIG3_f,MIG3,Forward,0.9724007174999675,0.8755631752701417,-0.2167753888062176,0.8283833927935136,1.0,72,35678,No
354,YAP6_f,YAP6,Forward,0.9717169421095586,0.9807395022360794,-1.163693706303776,0.24454816088087084,0.91588737960479,5529,30221,No
362,ECM22_f,ECM22,Forward,0.9715359472514226,0.9249592346292482,-1.3700415242812243,0.17067393981828538,0.9379091272257178,1439,34311,No
40,OPI1,OPI1,Both,0.9707867403315601,0.976638709521716,-1.2962216475240331,0.19489913356411925,0.8953178948101728,5803,29947,No
503,HMS1_r,HMS1,Reverse,0.970630518745589,1.0120171946115255,-0.46721032784362254,0.6403494052467353,1.0,1984,33766,No
371,NHP6A_f,NHP6A,Forward,0.970617128915713,0.9841437458403453,-1.146697734131393,0.2515065672759398,0.9242866347390788,5006,30744,No
156,TEC1,TEC1,Both,0.9704588083682908,0.9587283060446292,-2.2038404184100613,0.027535568956680006,0.852153397185676,9891,25859,No
546,RPN4_r,RPN4,Reverse,0.9698285475824739,0.947392483090075,-0.1722698109565103,0.8632254168822755,1.0,284,35466,No
557,DOT6_r,DOT6,Reverse,0.9695348837855385,0.9385691360427156,-2.188876994955807,0.02860578156128415,0.8410099779017541,4169,31581,No
229,ADR1_f,ADR1,Forward,0.9692241864924991,0.9966847046820594,-0.29453063856854916,0.7683524549270453,1.0,140,35610,No
432,OPI1_r,OPI1,Reverse,0.9688972632612651,0.9321566502571531,-2.1026232998381977,0.03549871153537203,0.83492969531195,3063,32687,No
572,RDS1_r,RDS1,Reverse,0.9677337494462601,1.020060161238657,0.21686005845750614,0.82831740558495,1.0,176,35574,No
376,RDS1_f,RDS1,Forward,0.9677337494462601,1.020060161238657,0.21686005845750614,0.82831740558495,1.0,176,35574,No
180,RDS1,RDS1,Both,0.9677337494462601,1.020060161238657,0.21686005845750614,0.82831740558495,1.0,176,35574,No
116,PDR3,PDR3,Both,0.9674723518090305,0.9690444446428895,-1.3499376421780398,0.17703598602668613,0.9051926937712299,5648,30102,No
155,SIP4,SIP4,Both,0.9668985437898157,0.960369954183361,-0.4247762685683447,0.6709997790689706,1.0,264,35486,No
446,DAL80_r,DAL80,Reverse,0.9663573039920219,0.9691487799261255,-1.5800849939573847,0.11408740335018994,1.0,5943,29807,No
480,MOT3_r,MOT3,Reverse,0.965511227704914,0.9377274669237842,-1.8510584300401955,0.0641611476215213,0.9928093368803821,4813,30937,No
277,HAC1_f,HAC1,Forward,0.9654973678838118,1.0083481785077588,0.17709921684760246,0.8594304570678893,1.0,214,35536,No
571,RDR1_r,RDR1,Reverse,0.9648771730233111,0.9521674094873557,-1.294979096854735,0.19532744049468498,0.890329728766471,972,34778,No
81,HAC1,HAC1,Both,0.9645772617361114,1.0035970658294124,0.10188569688238343,0.9188474031121846,1.0,568,35182,No
37,DIG1,DIG1,Both,0.9635159722057536,0.9774448923898259,-1.143479348686886,0.2528396241638653,0.9234142795549862,3633,32117,No
113,MCM1,MCM1,Both,0.9625013070300139,0.8568582907751131,-1.6778433424701737,0.09337768555810433,0.9804656983600955,358,35392,No
564,MIG2_r,MIG2,Reverse,0.9624428187601907,0.9421948269721334,-1.7115088700739016,0.0869872151616344,0.983624663750789,2640,33110,No
132,STB4,STB4,Both,0.9623876565544233,0.9555644368424755,-0.7323431335323848,0.463959158471137,0.963985813360525,356,35394,No
88,MOT3,MOT3,Both,0.9623427637960634,0.9586220388182444,-1.6035125008892979,0.10882155144376729,1.0,9864,25886,No
529,BAS1_r,BAS1,Reverse,0.961832346647577,0.9462477359379872,-1.019860111455892,0.307794809565734,0.9426216042950605,1348,34402,No
200,EDS1_f,EDS1,Forward,0.9615447168790016,0.9335817467399183,-1.8976349038648717,0.057744193171597,0.9431551551360844,2631,33119,No
440,XBP1_r,XBP1,Reverse,0.9614413048715357,1.0004201932476369,-0.6273673354484969,0.5304184742336675,0.9596494241519892,2108,33642,No
268,ACE2_f,ACE2,Forward,0.960720048921003,0.9627057496858807,-1.7549612686738025,0.07926593294692585,0.9916674164423915,3588,32162,No
411,STE12_r,STE12,Reverse,0.9600933683294122,0.9134833137074685,-1.7811139839165737,0.07489383171262416,1.0,1714,34036,No
580,TBS1_r,TBS1,Reverse,0.9593540785032355,0.8862669663608327,-1.362740094878662,0.17296443673576523,0.9330558605562381,358,35392,No
179,RDR1,RDR1,Both,0.9593442740884232,0.9398957040725361,-2.2488819633769044,0.024520006824681074,0.8481037654654395,2458,33292,No
309,MCM1_f,MCM1,Forward,0.9585282038714217,0.8463049126574327,-1.0571207921925414,0.2904564630598653,0.9332699468808785,166,35584,No
391,YRM1_f,YRM1,Forward,0.9583608381124573,0.7408239081597007,-1.0339659347498942,0.30115208880454813,0.9469381188078839,20,35730,No
380,STB3_f,STB3,Forward,0.9583498282947239,0.9803936589893968,0.14678539337689595,0.8833014141922311,1.0,197,35553,No
173,MIG3,MIG3,Both,0.9577309160196864,0.9698885346197585,-0.3099006558308762,0.7566365040617243,1.0,453,35297,No
317,UGA3_f,UGA3,Forward,0.9576133340522335,0.974173241097423,-0.9396970426345007,0.34737298253970517,0.9500247150388216,1626,34124,No
46,UPC2,UPC2,Both,0.956924313785101,0.9026558699389274,-0.9988347366767196,0.31787475564121215,0.9487835346042272,423,35327,No
241,SKN7_f,SKN7,Forward,0.9566835295017404,0.9614441328692933,-1.6559361946714446,0.09773474080695045,0.9908280619739114,3288,32462,No
352,TEC1_f,TEC1,Forward,0.9563488990782185,0.933300239098047,-2.436201019769642,0.014842433653516533,0.8727350988267721,4127,31623,No
482,RFX1_r,RFX1,Reverse,0.9559746590616195,1.1624295281642076,0.7671825590296542,0.44297298106912864,0.9792034318370213,70,35680,No
460,THO2_r,THO2,Reverse,0.9557666089277554,0.9557679615052718,-1.3701903685256767,0.17062748406976258,0.9464996286134,964,34786,No
117,PHO4,PHO4,Both,0.9555115573418184,0.9381708861557329,-1.5051782743829574,0.1322782491695026,0.9971744937393273,1897,33853,No
565,MIG3_r,MIG3,Reverse,0.9551014523515506,0.9722994462862121,-0.24292608248970826,0.808062659774585,1.0,381,35369,No
285,PDR1_f,PDR1,Forward,0.9545416038236344,0.830059716631047,-1.3599326878426743,0.17385122577313883,0.9293138250418694,171,35579,No
384,TBS1_f,TBS1,Forward,0.9503040011291037,0.9258353322392138,-1.235272045409951,0.21672927393747332,0.9038071849307397,342,35408,No
491,STP1_r,STP1,Reverse,0.948871806228211,0.9705143364385675,-1.2520617317089475,0.2105473707028469,0.9036631676881313,725,35025,No
508,PDR3_r,PDR3,Reverse,0.9481314613477384,0.9392392136236783,-1.767429733688235,0.07715628702679503,0.9862586254729451,2490,33260,No
233,DIG1_f,DIG1,Forward,0.9479838879998905,0.978847174361448,-1.5256642580914148,0.12709350011825202,0.9964130409270958,2284,33466,No
91,RGT1,RGT1,Both,0.9463771856465412,0.9823138339653413,-0.36883580179070535,0.7122501172286186,1.0,244,35506,No
547,SIP4_r,SIP4,Reverse,0.946067582077504,0.9977266512932836,0.41071917985703116,0.6812784613951046,1.0,84,35666,No
273,GAL4_f,GAL4,Forward,0.9414890966783912,1.1467238094846954,0.21489207629145649,0.829851462787262,1.0,30,35720,No
501,CHA4_r,CHA4,Reverse,0.9412988330441547,0.901793017257442,-1.0320602699479893,0.3020438842872051,0.9446904466004075,512,35238,No
105,YRR1,YRR1,Both,0.9407132953528847,0.9114392773167921,-0.5076259947514421,0.6117156570016884,0.9854487844301172,96,35654,No
451,MSN2_r,MSN2,Reverse,0.9402894379793146,0.9386925898749766,-1.016163294206156,0.3095516324549821,0.9430899475830541,446,35304,No
404,NHP10_r,NHP10,Reverse,0.9392928780632389,0.9508800245667707,-0.9063368618465926,0.3647575803590557,0.9406906019786173,888,34862,No
524,STB4_r,STB4,Reverse,0.938217025118038,0.9308364892168445,-0.7268907782683232,0.4672928667803876,0.9674936819255913,215,35535,No
41,PIP2,PIP2,Both,0.9375113710448947,0.7798263111484771,-1.9608125000448458,0.04990089934408101,0.8891432974036253,189,35561,No
130,ORC1,ORC1,Both,0.9360732766507888,0.9408756889196771,-0.8955418684887689,0.3704974948422799,0.9390195127899164,277,35473,No
438,UPC2_r,UPC2,Reverse,0.9360511271899036,0.8197177557322867,-1.3352408933589044,0.18179751676172873,0.8982936122344243,185,35565,No
323,HSF1_f,HSF1,Forward,0.9356967438043055,1.0203528004666418,-0.3486452353936701,0.7273556631064385,1.0,201,35549,No
313,PHO4_f,PHO4,Forward,0.9343239384488976,0.9204904623561263,-1.4598648372499967,0.14432722479187565,0.9643682747457145,1299,34451,No
505,MCM1_r,MCM1,Reverse,0.9342265216857519,0.8752620096265218,-1.7045519516567063,0.08827801904780588,0.9793863245303747,242,35508,No
435,RGM1_r,RGM1,Reverse,0.9334922969764033,0.9478316068834729,-0.8731691077142832,0.38257091034667967,0.9412204823591952,202,35548,No
90,RFX1,RFX1,Both,0.9288600606997217,0.9737583794328399,-0.556857996998648,0.5776244545016097,0.9731896253494169,194,35556,No
43,RGM1,RGM1,Both,0.9253452787164871,0.9647470928720212,-1.1825805165523848,0.23697543792579534,0.9048153084439459,268,35482,No
326,ORC1_f,ORC1,Forward,0.9218409709461128,0.9313647941057002,-1.1007742875466744,0.27099490509798874,0.9484821678429606,260,35490,No
35,DAL81,DAL81,Both,0.9167228712408951,1.0223885715681185,-0.6725065633074226,0.5012612632079624,0.9600704324634588,465,35285,No
184,STB3,STB3,Both,0.915203424575928,0.9183821506707184,-0.7625708789940164,0.4457193572918424,0.9706777114355679,314,35436,No
87,MET32,MET32,Both,0.912896186506368,0.8691846334667032,-1.7477067289432542,0.08051482304491644,0.9863065823002265,926,34824,No
188,TBS1,TBS1,Both,0.912231695907954,0.8809177729295145,-2.0993603155420075,0.03578515017986519,0.8092949348369511,423,35327,No
483,RGT1_r,RGT1,Reverse,0.9085443830142439,0.9133786455952229,-0.6620808371203093,0.5079194161986262,0.9572327459127956,146,35604,No
433,PIP2_r,PIP2,Reverse,0.903022395038686,0.7989087494573962,-1.453007451790712,0.14622168503023852,0.955315008864225,145,35605,No
239,RGM1_f,RGM1,Forward,0.8993136335665173,0.9942047144407166,-0.8332924533748939,0.4046798114113872,0.9518069164395827,67,35683,No
286,RFX1_f,RFX1,Forward,0.8885185323042383,0.8777389352194193,-1.4253129718245234,0.1540667520896776,0.9244005125380657,142,35608,No
283,MET32_f,MET32,Forward,0.8861103541844153,0.843186042855176,-2.0675132476507736,0.03868581720524589,0.842491130247577,658,35092,No
33,ADR1,ADR1,Both,0.8804750787732883,0.9026023891924817,-2.047838972470344,0.04057578024242172,0.8520913850908561,430,35320,No
136,YDR026C,YDR026C,Both,0.8782702511262531,0.9287704272241949,-1.217355637493802,0.2234689341056082,0.8999981729732713,152,35598,No
231,DAL81_f,DAL81,Forward,0.8767671250881407,0.9383947655726539,-1.2963863620613432,0.19484240825328147,0.9021050082907835,263,35487,No
299,URC2_f,URC2,Forward,0.8752854853800178,1.0958772082594255,-0.4169136576716951,0.6767415633515217,1.0,21,35729,No
495,URC2_r,URC2,Reverse,0.8683026073713108,0.7866719969466973,-0.7096995766173122,0.4778904547666115,0.968964094492302,30,35720,No
103,URC2,URC2,Both,0.8618512861682087,0.7969414817565704,-0.9691666133409597,0.33246206602948647,0.9535985113431125,49,35701,No
382,SUT2_f,SUT2,Forward,0.8530426699439719,0.9257810680953439,-1.4818066215455885,0.13839175672936535,0.9687422971055575,143,35607,No
118,PUT3,PUT3,Both,0.849888337685809,0.9252552157892866,-1.373781005620261,0.16950967966433228,0.9492542061202608,158,35592,No
195,YRM1,YRM1,Both,0.8430300854409146,0.8295181648169608,-1.0896081321320188,0.27588579932738744,0.9269762857400218,51,35699,No
499,ARO80_r,ARO80,Reverse,0.8420311428604993,0.9178955490262469,-0.7694156945490526,0.4416465745125684,0.9874075506212555,85,35665,No
576,STB3_r,STB3,Reverse,0.8395667054475682,0.8075790595113306,-1.483143065296376,0.1380364041941934,0.9778964538094665,118,35632,No
279,IME1_f,IME1,Forward,0.8358964741664087,0.8634089160173192,-1.0929793714985354,0.2744028570304833,0.9326524851671917,148,35602,No
425,ADR1_r,ADR1,Reverse,0.8354486307701456,0.8698710278350708,-2.3672778847862888,0.017919472548893985,0.7024433239166441,291,35459,No
320,CUP2_f,CUP2,Forward,0.82578974085082,0.6449235449342938,-2.3991351348832692,0.016433848570513904,0.690221639961584,70,35680,No
70,ZAP1,ZAP1,Both,0.8242653221541669,1.1704526216003037,0.020822480998543575,0.9833872643821121,1.0,7,35743,No
292,SNT2_f,SNT2,Forward,0.8155995254578252,0.8208272066219781,-0.3726393301555234,0.7094168965629087,1.0,13,35737,No
306,CUP9_f,CUP9,Forward,0.808741542236062,0.8198544987194316,-1.4021080383455204,0.1608829870483297,0.9274431018080183,71,35679,No
510,PUT3_r,PUT3,Reverse,0.8074731308403567,0.8766954411235928,-1.6676648042810547,0.09538228591726125,0.9839435810412213,118,35632,No
528,YDR026C_r,YDR026C,Reverse,0.7882427119415087,0.8106986619805268,-1.9245046691109489,0.05429135604340771,0.938921098633051,85,35665,No
587,YRM1_r,YRM1,Reverse,0.7687652092963194,0.9705886995598798,-0.5665526235559795,0.5710181705634011,0.9732135776558836,31,35719,No
301,YRR1_f,YRR1,Forward,0.7433004632858023,0.758386737620044,-1.4108903213924933,0.15827695644620965,0.9306685039037127,53,35697,No
517,GAL80_r,GAL80,Reverse,0.7382694221391941,1.041288073102993,0.04781913699970017,0.9618603848820687,1.0,1,35749,No
96,SNT2,SNT2,Both,0.5787793125298064,0.3444421422407397,-2.026456135003517,0.042718063472558895,0.8661455628229183,28,35722,No
462,ZAP1_r,ZAP1,Reverse,0.5781218589368989,1.1510325282503138,-0.7436327398821704,0.45709869060095887,0.9738189495411732,5,35745,No
125,GAL80,GAL80,Both,0.39538236260586274,0.6317626068713375,-1.0807854782082078,0.2797925495906557,0.9347614724960542,3,35747,No
488,SNT2_r,SNT2,Reverse,0.37374603953969077,0.21307770848302637,-2.421244470270168,0.015467471246287421,0.6996056225243849,15,35735,No
321,GAL80_f,GAL80,Forward,0.22395649922091118,0.3158675284275854,-1.3574816662257898,0.17462821498489423,0.9250575712713316,2,35748,No
95,SNF1,SNF1,Both,,,,,,0,35750,No
291,SNF1_f,SNF1,Forward,,,,,,0,35750,No
487,SNF1_r,SNF1,Reverse,,,,,,0,35750,No
